league,season_label,matchday,cutoff,match_id,home,away,kickoff,fthg,ftag,elo_available,team_stats_missing,A_market,A_poisson,A_conf,A_disagree,A_min_conf,A_admitted,A_hit,B_market,B_conf,B_admitted,B_n_admitted_markets,B_hit
La Liga,2024/25,36,2025-05-13T18:00:00+00:00,LaLiga|2024|359,Getafe,Ath Bilbao,2025-05-15T20:30:00Z,0,2,True,0,U2.5,0.636435,0.636435,0.0,0.6,True,1,U2.5,0.636435,True,1,1
La Liga,2024/25,37,2025-05-18T18:00:00+00:00,LaLiga|2024|360,Ath Madrid,Betis,2025-05-18T18:00:00Z,4,1,True,0,1,0.588716,0.525479,0.084316,0.55,False,1,,,False,0,
La Liga,2024/25,37,2025-05-18T18:00:00+00:00,LaLiga|2024|361,Barcelona,Villarreal,2025-05-18T18:00:00Z,2,3,True,0,O2.5,0.699717,0.699717,0.0,0.6,True,1,O2.5,0.699717,True,3,1
La Liga,2024/25,37,2025-05-18T18:00:00+00:00,LaLiga|2024|362,Celta,Vallecano,2025-05-18T18:00:00Z,1,2,True,0,1,0.574696,0.515974,0.078296,0.55,False,0,,,False,0,
La Liga,2024/25,37,2025-05-18T18:00:00+00:00,LaLiga|2024|363,Las Palmas,Leganes,2025-05-18T18:00:00Z,0,1,True,0,U2.5,0.546407,0.546407,0.0,0.6,False,1,,,False,0,
La Liga,2024/25,37,2025-05-18T18:00:00+00:00,LaLiga|2024|364,Mallorca,Getafe,2025-05-18T18:00:00Z,1,2,True,0,U2.5,0.651093,0.651093,0.0,0.6,True,0,U2.5,0.651093,True,1,0
La Liga,2024/25,37,2025-05-18T18:00:00+00:00,LaLiga|2024|365,Osasuna,Espanol,2025-05-18T18:00:00Z,2,0,True,0,1,0.646262,0.540541,0.140962,0.55,False,1,,,False,0,
La Liga,2024/25,37,2025-05-18T18:00:00+00:00,LaLiga|2024|366,Sevilla,Real Madrid,2025-05-18T18:00:00Z,0,2,True,0,2,0.665252,0.677963,0.016948,0.55,True,1,2,0.677963,True,1,1
La Liga,2024/25,37,2025-05-18T18:00:00+00:00,LaLiga|2024|367,Sociedad,Girona,2025-05-18T18:00:00Z,3,2,True,0,U2.5,0.622185,0.622185,0.0,0.6,True,0,U2.5,0.622185,True,1,0
La Liga,2024/25,37,2025-05-18T18:00:00+00:00,LaLiga|2024|368,Valencia,Ath Bilbao,2025-05-18T18:00:00Z,0,1,True,0,U2.5,0.585158,0.585158,0.0,0.6,False,1,,,False,0,
La Liga,2024/25,37,2025-05-18T18:00:00+00:00,LaLiga|2024|369,Valladolid,Alaves,2025-05-18T18:00:00Z,0,1,True,0,U2.5,0.579121,0.579121,0.0,0.6,False,1,2,0.550685,True,1,1
La Liga,2024/25,38,2025-05-23T20:00:00+00:00,LaLiga|2024|370,Betis,Valencia,2025-05-23T20:00:00Z,1,1,True,0,GG,0.508593,0.508593,0.0,0.6,False,1,,,False,0,
La Liga,2024/25,38,2025-05-23T20:00:00+00:00,LaLiga|2024|371,Real Madrid,Sociedad,2025-05-24T15:15:00Z,2,0,True,0,1,0.809122,0.803855,0.007022,0.55,True,1,1,0.803855,True,1,1
La Liga,2024/25,38,2025-05-23T20:00:00+00:00,LaLiga|2024|372,Espanol,Las Palmas,2025-05-24T17:30:00Z,2,0,True,0,U2.5,0.577061,0.577061,0.0,0.6,False,1,,,False,0,
La Liga,2024/25,38,2025-05-23T20:00:00+00:00,LaLiga|2024|373,Leganes,Valladolid,2025-05-24T17:30:00Z,3,0,True,0,1,0.58945,0.661038,0.09545,0.55,True,1,1,0.661038,True,1,1
La Liga,2024/25,38,2025-05-23T20:00:00+00:00,LaLiga|2024|374,Alaves,Osasuna,2025-05-24T20:00:00Z,1,1,True,0,U2.5,0.584933,0.584933,0.0,0.6,False,1,,,False,0,
La Liga,2024/25,38,2025-05-23T20:00:00+00:00,LaLiga|2024|375,Getafe,Celta,2025-05-24T20:00:00Z,1,2,True,0,U2.5,0.601023,0.601023,0.0,0.6,True,0,U2.5,0.601023,True,1,0
La Liga,2024/25,38,2025-05-23T20:00:00+00:00,LaLiga|2024|376,Vallecano,Mallorca,2025-05-24T20:00:00Z,0,0,True,0,U2.5,0.584879,0.584879,0.0,0.6,False,1,,,False,0,
La Liga,2024/25,38,2025-05-23T20:00:00+00:00,LaLiga|2024|377,Girona,Ath Madrid,2025-05-25T13:00:00Z,0,4,True,0,2,0.592635,0.550009,0.056835,0.55,True,1,2,0.550009,True,1,1
La Liga,2024/25,38,2025-05-23T20:00:00+00:00,LaLiga|2024|378,Villarreal,Sevilla,2025-05-25T15:15:00Z,4,2,True,0,1,0.777729,0.709457,0.091029,0.55,True,1,1,0.709457,True,1,1
La Liga,2024/25,38,2025-05-23T20:00:00+00:00,LaLiga|2024|379,Ath Bilbao,Barcelona,2025-05-25T20:00:00Z,0,3,True,0,GG,0.57172,0.57172,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,1,2025-08-15T18:00:00+00:00,LaLiga|2025|0,Girona,Vallecano,2025-08-15T18:00:00Z,1,3,True,0,O2.5,0.525592,0.525592,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,1,2025-08-15T18:00:00+00:00,LaLiga|2025|1,Villarreal,Oviedo,2025-08-15T20:30:00Z,2,0,True,1,1,0.688222,0.64313,0.060122,0.55,True,1,1,0.64313,True,1,1
La Liga,2025/26,1,2025-08-15T18:00:00+00:00,LaLiga|2025|2,Mallorca,Barcelona,2025-08-16T18:30:00Z,0,3,True,0,2,0.722276,0.723944,0.002224,0.55,True,1,2,0.723944,True,1,1
La Liga,2025/26,1,2025-08-15T18:00:00+00:00,LaLiga|2025|3,Alaves,Levante,2025-08-16T20:30:00Z,2,1,True,1,U2.5,0.620882,0.620882,0.0,0.6,True,0,U2.5,0.620882,True,1,0
La Liga,2025/26,1,2025-08-15T18:00:00+00:00,LaLiga|2025|4,Valencia,Sociedad,2025-08-16T20:30:00Z,1,1,True,0,U2.5,0.660609,0.660609,0.0,0.6,True,1,U2.5,0.660609,True,1,1
La Liga,2025/26,1,2025-08-15T18:00:00+00:00,LaLiga|2025|5,Celta,Getafe,2025-08-17T16:00:00Z,0,2,True,0,1,0.615396,0.565374,0.066696,0.55,True,0,1,0.565374,True,1,0
La Liga,2025/26,1,2025-08-15T18:00:00+00:00,LaLiga|2025|6,Ath Bilbao,Sevilla,2025-08-17T18:30:00Z,3,2,True,0,1,0.634091,0.693798,0.079609,0.55,True,1,1,0.693798,True,1,1
La Liga,2025/26,1,2025-08-15T18:00:00+00:00,LaLiga|2025|7,Espanol,Ath Madrid,2025-08-17T20:30:00Z,2,1,True,0,2,0.835728,0.628932,0.275728,0.55,False,0,,,False,0,
La Liga,2025/26,1,2025-08-15T18:00:00+00:00,LaLiga|2025|8,Elche,Betis,2025-08-18T20:00:00Z,1,1,True,0,2,0.581315,0.540729,0.054115,0.55,False,0,,,False,0,
La Liga,2025/26,1,2025-08-15T18:00:00+00:00,LaLiga|2025|9,Real Madrid,Osasuna,2025-08-19T20:00:00Z,1,0,True,0,1,0.819937,0.761634,0.077737,0.55,True,1,1,0.761634,True,1,1
La Liga,2025/26,2,2025-08-22T20:30:00+00:00,LaLiga|2025|10,Betis,Alaves,2025-08-22T20:30:00Z,1,0,True,0,U2.5,0.540817,0.540817,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,2,2025-08-22T20:30:00+00:00,LaLiga|2025|11,Mallorca,Celta,2025-08-23T16:00:00Z,1,1,True,0,U2.5,0.551444,0.551444,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,2,2025-08-22T20:30:00+00:00,LaLiga|2025|12,Ath Madrid,Elche,2025-08-23T18:30:00Z,1,1,True,0,1,0.657376,0.757519,0.133524,0.55,True,0,1,0.757519,True,1,0
La Liga,2025/26,2,2025-08-22T20:30:00+00:00,LaLiga|2025|13,Levante,Barcelona,2025-08-23T20:30:00Z,2,3,True,0,2,0.600874,0.676194,0.100426,0.55,True,1,2,0.676194,True,1,1
La Liga,2025/26,2,2025-08-22T20:30:00+00:00,LaLiga|2025|14,Osasuna,Valencia,2025-08-24T16:00:00Z,1,0,True,0,U2.5,0.571072,0.571072,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,2,2025-08-22T20:30:00+00:00,LaLiga|2025|15,Sociedad,Espanol,2025-08-24T18:30:00Z,2,2,True,0,U2.5,0.53083,0.53083,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,2,2025-08-22T20:30:00+00:00,LaLiga|2025|16,Villarreal,Girona,2025-08-24T18:30:00Z,5,0,True,0,1,0.789923,0.739806,0.066823,0.55,True,1,1,0.739806,True,1,1
La Liga,2025/26,2,2025-08-22T20:30:00+00:00,LaLiga|2025|17,Oviedo,Real Madrid,2025-08-24T20:30:00Z,0,3,True,0,2,0.652334,0.655534,0.004266,0.55,True,1,2,0.655534,True,1,1
La Liga,2025/26,2,2025-08-22T20:30:00+00:00,LaLiga|2025|18,Ath Bilbao,Vallecano,2025-08-25T18:30:00Z,1,0,True,0,GG,0.568635,0.568635,0.0,0.6,False,0,1,0.5905,True,1,1
La Liga,2025/26,2,2025-08-22T20:30:00+00:00,LaLiga|2025|19,Sevilla,Getafe,2025-08-25T20:30:00Z,1,2,True,0,GG,0.526967,0.526967,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,3,2025-08-27T20:00:00+00:00,LaLiga|2025|20,Celta,Betis,2025-08-27T20:00:00Z,1,1,True,0,U2.5,0.556196,0.556196,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,3,2025-08-27T20:00:00+00:00,LaLiga|2025|21,Elche,Levante,2025-08-29T18:30:00Z,2,0,True,0,GG,0.547366,0.547366,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,3,2025-08-27T20:00:00+00:00,LaLiga|2025|22,Valencia,Getafe,2025-08-29T20:30:00Z,3,0,True,0,U2.5,0.594631,0.594631,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,3,2025-08-27T20:00:00+00:00,LaLiga|2025|23,Alaves,Ath Madrid,2025-08-30T16:00:00Z,1,1,True,0,U2.5,0.530649,0.530649,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,3,2025-08-27T20:00:00+00:00,LaLiga|2025|24,Oviedo,Sociedad,2025-08-30T18:00:00Z,1,0,True,0,GG,0.532099,0.532099,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,3,2025-08-27T20:00:00+00:00,LaLiga|2025|25,Girona,Sevilla,2025-08-30T18:30:00Z,0,2,True,0,GG,0.552632,0.552632,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,3,2025-08-27T20:00:00+00:00,LaLiga|2025|26,Real Madrid,Mallorca,2025-08-30T20:30:00Z,2,1,True,0,1,0.793723,0.831956,0.050977,0.55,True,1,1,0.831956,True,1,1
La Liga,2025/26,3,2025-08-27T20:00:00+00:00,LaLiga|2025|29,Espanol,Osasuna,2025-08-31T18:30:00Z,1,0,True,0,U2.5,0.569057,0.569057,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,3,2025-08-27T20:00:00+00:00,LaLiga|2025|30,Vallecano,Barcelona,2025-08-31T20:30:00Z,1,1,True,0,GG,0.586806,0.586806,0.0,0.6,False,1,2,0.624561,True,1,0
La Liga,2025/26,4,2025-09-12T20:00:00+00:00,LaLiga|2025|31,Sevilla,Elche,2025-09-12T20:00:00Z,2,2,True,0,GG,0.528772,0.528772,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,4,2025-09-12T20:00:00+00:00,LaLiga|2025|32,Getafe,Oviedo,2025-09-13T13:00:00Z,2,0,True,0,1,0.696403,0.470576,0.301103,0.55,False,1,,,False,0,
La Liga,2025/26,4,2025-09-12T20:00:00+00:00,LaLiga|2025|33,Sociedad,Real Madrid,2025-09-13T15:15:00Z,1,2,True,0,2,0.618691,0.680798,0.082809,0.55,True,1,2,0.680798,True,1,1
La Liga,2025/26,4,2025-09-12T20:00:00+00:00,LaLiga|2025|34,Ath Bilbao,Alaves,2025-09-13T17:30:00Z,0,1,True,0,1,0.620353,0.665838,0.060647,0.55,True,0,1,0.665838,True,1,0
La Liga,2025/26,4,2025-09-12T20:00:00+00:00,LaLiga|2025|35,Ath Madrid,Villarreal,2025-09-13T20:00:00Z,2,0,True,0,U2.5,0.563171,0.563171,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,4,2025-09-12T20:00:00+00:00,LaLiga|2025|38,Osasuna,Vallecano,2025-09-14T17:30:00Z,2,0,True,0,GG,0.530172,0.530172,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,4,2025-09-12T20:00:00+00:00,LaLiga|2025|39,Barcelona,Valencia,2025-09-14T20:00:00Z,6,0,True,0,1,0.604739,0.752685,0.197261,0.55,True,1,1,0.752685,True,1,1
La Liga,2025/26,4,2025-09-12T20:00:00+00:00,LaLiga|2025|40,Espanol,Mallorca,2025-09-15T20:00:00Z,3,2,True,0,1,0.675068,0.533117,0.189268,0.55,False,1,,,False,0,
La Liga,2025/26,6,2025-09-19T20:00:00+00:00,LaLiga|2025|41,Betis,Sociedad,2025-09-19T20:00:00Z,3,1,True,0,1,0.568319,0.56568,0.003519,0.55,True,1,1,0.56568,True,1,1
La Liga,2025/26,6,2025-09-19T20:00:00+00:00,LaLiga|2025|47,Vallecano,Celta,2025-09-21T13:00:00Z,1,1,True,0,U2.5,0.535228,0.535228,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,6,2025-09-19T20:00:00+00:00,LaLiga|2025|51,Ath Bilbao,Girona,2025-09-23T18:00:00Z,1,1,True,0,1,0.736656,0.749064,0.016544,0.55,True,0,1,0.749064,True,1,0
La Liga,2025/26,6,2025-09-19T20:00:00+00:00,LaLiga|2025|52,Espanol,Valencia,2025-09-23T18:00:00Z,2,2,True,0,1,0.674599,0.486275,0.251099,0.55,False,0,,,False,0,
La Liga,2025/26,6,2025-09-19T20:00:00+00:00,LaLiga|2025|53,Levante,Real Madrid,2025-09-23T20:30:00Z,1,4,True,0,2,0.746711,0.719703,0.036011,0.55,True,1,2,0.719703,True,1,1
La Liga,2025/26,6,2025-09-19T20:00:00+00:00,LaLiga|2025|54,Sevilla,Villarreal,2025-09-23T20:30:00Z,1,2,True,0,2,0.582244,0.551011,0.041644,0.55,True,1,2,0.551011,True,1,1
La Liga,2025/26,6,2025-09-19T20:00:00+00:00,LaLiga|2025|55,Getafe,Alaves,2025-09-24T18:00:00Z,1,1,True,0,U2.5,0.624523,0.624523,0.0,0.6,True,1,U2.5,0.624523,True,1,1
La Liga,2025/26,6,2025-09-24T20:30:00+00:00,LaLiga|2025|56,Ath Madrid,Vallecano,2025-09-24T20:30:00Z,3,2,True,0,1,0.610832,0.640358,0.039368,0.55,True,1,1,0.640358,True,1,1
La Liga,2025/26,6,2025-09-24T20:30:00+00:00,LaLiga|2025|57,Sociedad,Mallorca,2025-09-24T20:30:00Z,1,0,True,0,1,0.583833,0.472208,0.148833,0.55,False,1,,,False,0,
La Liga,2025/26,6,2025-09-24T20:30:00+00:00,LaLiga|2025|58,Osasuna,Elche,2025-09-25T18:30:00Z,1,1,True,0,U2.5,0.60572,0.60572,0.0,0.6,True,1,U2.5,0.60572,True,1,1
La Liga,2025/26,6,2025-09-24T20:30:00+00:00,LaLiga|2025|59,Oviedo,Barcelona,2025-09-25T20:30:00Z,1,3,True,0,2,0.82648,0.764095,0.08318,0.55,True,1,2,0.764095,True,1,1
La Liga,2025/26,7,2025-09-26T20:00:00+00:00,LaLiga|2025|60,Girona,Espanol,2025-09-26T20:00:00Z,0,0,True,0,O2.5,0.601131,0.601131,0.0,0.6,True,0,O2.5,0.601131,True,2,0
La Liga,2025/26,7,2025-09-26T20:00:00+00:00,LaLiga|2025|61,Getafe,Levante,2025-09-27T13:00:00Z,1,1,True,0,GG,0.537926,0.537926,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,7,2025-09-26T20:00:00+00:00,LaLiga|2025|62,Ath Madrid,Real Madrid,2025-09-27T15:15:00Z,5,2,True,0,GG,0.550566,0.550566,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,7,2025-09-26T20:00:00+00:00,LaLiga|2025|63,Mallorca,Alaves,2025-09-27T17:30:00Z,1,0,True,0,U2.5,0.636979,0.636979,0.0,0.6,True,1,U2.5,0.636979,True,1,1
La Liga,2025/26,7,2025-09-26T20:00:00+00:00,LaLiga|2025|64,Villarreal,Ath Bilbao,2025-09-27T20:00:00Z,1,0,True,0,U2.5,0.563914,0.563914,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,7,2025-09-26T20:00:00+00:00,LaLiga|2025|65,Vallecano,Sevilla,2025-09-28T13:00:00Z,0,1,True,0,GG,0.541991,0.541991,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,7,2025-09-26T20:00:00+00:00,LaLiga|2025|66,Elche,Celta,2025-09-28T15:15:00Z,2,1,True,0,U2.5,0.683719,0.683719,0.0,0.6,True,0,U2.5,0.683719,True,2,0
La Liga,2025/26,7,2025-09-26T20:00:00+00:00,LaLiga|2025|67,Barcelona,Sociedad,2025-09-28T17:30:00Z,2,1,True,0,1,0.830339,0.852435,0.029461,0.55,True,1,1,0.852435,True,2,1
La Liga,2025/26,7,2025-09-26T20:00:00+00:00,LaLiga|2025|68,Betis,Osasuna,2025-09-28T20:00:00Z,2,0,True,0,1,0.622886,0.519397,0.137986,0.55,False,1,,,False,0,
La Liga,2025/26,7,2025-09-26T20:00:00+00:00,LaLiga|2025|69,Valencia,Oviedo,2025-09-30T19:00:00Z,1,2,True,0,1,0.668425,0.565431,0.137325,0.55,True,0,1,0.565431,True,1,0
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|70,Osasuna,Getafe,2025-10-03T20:00:00Z,2,1,True,0,U2.5,0.657009,0.657009,0.0,0.6,True,0,U2.5,0.657009,True,1,0
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|71,Oviedo,Levante,2025-10-04T13:00:00Z,0,2,True,0,GG,0.542851,0.542851,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|72,Girona,Valencia,2025-10-04T15:15:00Z,2,1,True,0,GG,0.539396,0.539396,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|73,Ath Bilbao,Mallorca,2025-10-04T17:30:00Z,2,1,True,0,1,0.660681,0.652445,0.010981,0.55,True,1,1,0.652445,True,1,1
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|74,Real Madrid,Villarreal,2025-10-04T20:00:00Z,3,1,True,0,GG,0.595401,0.595401,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|75,Alaves,Elche,2025-10-05T13:00:00Z,3,1,True,0,U2.5,0.678019,0.678019,0.0,0.6,True,0,U2.5,0.678019,True,2,0
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|76,Sevilla,Barcelona,2025-10-05T15:15:00Z,4,1,True,0,2,0.630769,0.718467,0.116931,0.55,True,0,2,0.718467,True,1,0
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|77,Espanol,Betis,2025-10-05T17:30:00Z,1,2,True,0,U2.5,0.536503,0.536503,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|78,Sociedad,Vallecano,2025-10-05T17:30:00Z,0,1,True,0,GG,0.614368,0.614368,0.0,0.6,True,0,GG,0.614368,True,2,0
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|79,Celta,Ath Madrid,2025-10-05T20:00:00Z,1,1,True,0,2,0.631452,0.562188,0.092352,0.55,True,0,2,0.562188,True,1,0
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|80,Oviedo,Espanol,2025-10-17T20:00:00Z,0,2,True,0,U2.5,0.548669,0.548669,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|81,Sevilla,Mallorca,2025-10-18T13:00:00Z,1,3,True,0,1,0.656647,0.540287,0.155147,0.55,False,0,,,False,0,
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|82,Barcelona,Girona,2025-10-18T15:15:00Z,2,1,True,0,1,0.919867,0.879842,0.053367,0.55,True,1,1,0.879842,True,2,1
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|83,Villarreal,Betis,2025-10-18T17:30:00Z,2,2,True,0,GG,0.540888,0.540888,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|84,Ath Madrid,Osasuna,2025-10-18T20:00:00Z,1,0,True,0,1,0.721638,0.66386,0.077038,0.55,True,1,1,0.66386,True,1,1
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|85,Elche,Ath Bilbao,2025-10-19T13:00:00Z,0,0,True,0,U2.5,0.631227,0.631227,0.0,0.6,True,1,U2.5,0.631227,True,1,1
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|86,Celta,Sociedad,2025-10-19T15:15:00Z,1,1,True,0,U2.5,0.5399,0.5399,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|87,Levante,Vallecano,2025-10-19T17:30:00Z,0,3,True,0,GG,0.607228,0.607228,0.0,0.6,True,0,GG,0.607228,True,2,0
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|88,Getafe,Real Madrid,2025-10-19T20:00:00Z,0,1,True,0,2,0.663397,0.699549,0.048203,0.55,True,1,2,0.699549,True,1,1
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|89,Alaves,Valencia,2025-10-20T20:00:00Z,0,0,True,0,U2.5,0.618322,0.618322,0.0,0.6,True,1,U2.5,0.618322,True,1,1
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|90,Sociedad,Sevilla,2025-10-24T20:00:00Z,2,1,True,0,GG,0.520923,0.520923,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|91,Girona,Oviedo,2025-10-25T13:00:00Z,3,3,True,0,1,0.542831,0.439233,0.138131,0.55,False,0,,,False,0,
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|92,Espanol,Elche,2025-10-25T15:15:00Z,1,0,True,0,GG,0.519744,0.519744,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|93,Ath Bilbao,Getafe,2025-10-25T17:30:00Z,0,1,True,0,U2.5,0.689961,0.689961,0.0,0.6,True,1,U2.5,0.689961,True,3,1
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|94,Valencia,Villarreal,2025-10-25T20:00:00Z,0,2,True,0,GG,0.534215,0.534215,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|95,Mallorca,Levante,2025-10-26T13:00:00Z,1,1,True,0,GG,0.54813,0.54813,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|96,Real Madrid,Barcelona,2025-10-26T15:15:00Z,2,1,True,0,O2.5,0.661679,0.661679,0.0,0.6,True,1,O2.5,0.661679,True,2,1
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|97,Osasuna,Celta,2025-10-26T17:30:00Z,2,3,True,0,U2.5,0.623877,0.623877,0.0,0.6,True,0,U2.5,0.623877,True,1,0
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|98,Vallecano,Alaves,2025-10-26T20:00:00Z,1,0,True,0,U2.5,0.604842,0.604842,0.0,0.6,True,1,U2.5,0.604842,True,1,1
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|99,Betis,Ath Madrid,2025-10-27T20:00:00Z,0,2,True,0,U2.5,0.570381,0.570381,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|100,Getafe,Girona,2025-10-31T20:00:00Z,2,1,True,0,U2.5,0.578647,0.578647,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|101,Villarreal,Vallecano,2025-11-01T13:00:00Z,4,0,True,0,1,0.603078,0.615694,0.016822,0.55,True,1,1,0.615694,True,1,1
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|102,Ath Madrid,Sevilla,2025-11-01T15:15:00Z,3,0,True,0,1,0.80984,0.76736,0.05664,0.55,True,1,1,0.76736,True,1,1
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|103,Sociedad,Ath Bilbao,2025-11-01T17:30:00Z,3,2,True,0,U2.5,0.638797,0.638797,0.0,0.6,True,0,U2.5,0.638797,True,1,0
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|104,Real Madrid,Valencia,2025-11-01T20:00:00Z,4,0,True,0,1,0.836186,0.829147,0.009386,0.55,True,1,1,0.829147,True,1,1
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|105,Levante,Celta,2025-11-02T13:00:00Z,1,2,True,0,GG,0.560087,0.560087,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|106,Alaves,Espanol,2025-11-02T15:15:00Z,2,1,True,0,U2.5,0.578967,0.578967,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|107,Barcelona,Elche,2025-11-02T17:30:00Z,3,1,True,0,1,0.743939,0.82731,0.111161,0.55,True,1,1,0.82731,True,1,1
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|108,Betis,Mallorca,2025-11-02T20:00:00Z,3,0,True,0,1,0.649584,0.603771,0.061084,0.55,True,1,1,0.603771,True,1,1
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|109,Oviedo,Osasuna,2025-11-03T20:00:00Z,0,0,True,0,U2.5,0.580069,0.580069,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|110,Elche,Sociedad,2025-11-07T20:00:00Z,1,1,True,0,U2.5,0.578862,0.578862,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|111,Girona,Alaves,2025-11-08T13:00:00Z,1,0,True,0,U2.5,0.566132,0.566132,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|112,Sevilla,Osasuna,2025-11-08T15:15:00Z,1,0,True,0,U2.5,0.615669,0.615669,0.0,0.6,True,1,U2.5,0.615669,True,1,1
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|113,Ath Madrid,Levante,2025-11-08T17:30:00Z,3,1,True,0,1,0.855444,0.785736,0.092944,0.55,True,1,1,0.785736,True,1,1
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|114,Espanol,Villarreal,2025-11-08T20:00:00Z,0,2,True,0,GG,0.608244,0.608244,0.0,0.6,True,0,GG,0.608244,True,1,0
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|115,Ath Bilbao,Oviedo,2025-11-09T13:00:00Z,1,0,True,0,1,0.699245,0.645586,0.071545,0.55,True,1,1,0.645586,True,3,1
